Date_of_update|Council_ID|LEP_NSI_zone|LEP_SI_zone|LEP_name
20130311  |128480||R5|R5 Large Lot Residential
20130311  |4660||IN2|IN2 Light Industrial
20130311  |4680||R3|R3 Medium Density Residential
20130311  |4700||R2|R2 Low Density Residential
20130311  |4713||R3|R3 Medium Density Residential
20130311  |4720||R2|R2 Low Density Residential
20130311  |4730||R2|R2 Low Density Residential
20130311  |4740||R2        |R2 Low Density Residential
20130311  |4760||R5|R5 Large Lot Residential
20130311  |4761||R5|R5 Large Lot Residential
20130311  |4762||R5|R5 Large Lot Residential
20130311  |4780||R2|R2 Low Density Residential
20130311  |4790||R2|R2 Low Density Residential
20130311  |4800||R2|R2 Low Density Residential
20130311  |4810||R2|R2 Low Density Residential
20130311  |4820||R2|R2 Low Density Residential
20130311  |4821||R2|R2 Low Density Residential
20130311  |4830||R2|R2 Low Density Residential
20130311  |4840||R2|R2 Low Density Residential
20130311  |4850||R2|R2 Low Density Residential
20130311  |4860||R2|R2 Low Density Residential
20130311  |4870||R2|R2 Low Density Residential
20130311  |4880||R2|R2 Low Density Residential
20130311  |4890||R2|R2 Low Density Residential
20130311  |4891||R2|R2 Low Density Residential
20130311  |4900||R2|R2 Low Density Residential
20130311  |4930||R2|R2 Low Density Residential
20130311  |4940||R2|R2 Low Density Residential
20130311  |4950||R2|R2 Low Density Residential
20130311  |4960||R2|R2 Low Density Residential
20130311  |4970||R2|R2 Low Density Residential
20130311  |4980||R2|R2 Low Density Residential
20130311  |4990||R2|R2 Low Density Residential
20130311  |5000||R2|R2 Low Density Residential
20130311  |5010||R2|R2 Low Density Residential
20130311  |5020||R2|R2 Low Density Residential
20130311  |5030||R2|R2 Low Density Residential
20130311  |5040||R2|R2 Low Density Residential
20130311  |5050||R2|R2 Low Density Residential
20130311  |5060||R2|R2 Low Density Residential
20130311  |5070||R2|R2 Low Density Residential
20130311  |5080||R2|R2 Low Density Residential
20130311  |5090||R2|R2 Low Density Residential
20130311  |5100||R2|R2 Low Density Residential
20130311  |5110||R2|R2 Low Density Residential
20130311  |5120||R2|R2 Low Density Residential
20130311  |5130||R2|R2 Low Density Residential
20130311  |5140||R2|R2 Low Density Residential
20130311  |5150||R2|R2 Low Density Residential
20130311  |5160||R2|R2 Low Density Residential
20130311  |5170||R2|R2 Low Density Residential
20130311  |5180||R2|R2 Low Density Residential
20130311  |5190||R2|R2 Low Density Residential
20130311  |5200||R2|R2 Low Density Residential
20130311  |5210||R2|R2 Low Density Residential
20130311  |5220||R2|R2 Low Density Residential
20130311  |5230||R2|R2 Low Density Residential
20130311  |5250||R2|R2 Low Density Residential
20130311  |5260||R2|R2 Low Density Residential
20130311  |5270||R2|R2 Low Density Residential
20130311  |5280||R2|R2 Low Density Residential
20130311  |5290||R2|R2 Low Density Residential
20130311  |5300||R2|R2 Low Density Residential
20130311  |5310||R2|R2 Low Density Residential
20130311  |5320||R2|R2 Low Density Residential
20130311  |5330||R2|R2 Low Density Residential
20130311  |5340||R2|R2 Low Density Residential
20130311  |5350||R2|R2 Low Density Residential
20130311  |5360||R2|R2 Low Density Residential
20130311  |5370||R2|R2 Low Density Residential
20130311  |5380||R2|R2 Low Density Residential
20130311  |5390||R2|R2 Low Density Residential
20130311  |5400||R2|R2 Low Density Residential
20130311  |5410||R2|R2 Low Density Residential
20130311  |5420||R2|R2 Low Density Residential
20130311  |5430||R2|R2 Low Density Residential
20130311  |5440||R2|R2 Low Density Residential
20130311  |5450||R2|R2 Low Density Residential
20130311  |5460||R2|R2 Low Density Residential
20130311  |5470||R2|R2 Low Density Residential
20130311  |5480||R2|R2 Low Density Residential
20130311  |5490||R2|R2 Low Density Residential
20130311  |5500||R2|R2 Low Density Residential
20130311  |5510||R2|R2 Low Density Residential
20130311  |5520||R2|R2 Low Density Residential
20130311  |5530||R2|R2 Low Density Residential
20130311  |122100||R2|R2 Low Density Residential
20130311  |122110||R2|R2 Low Density Residential
20130311  |122120||R2|R2 Low Density Residential
20130311  |122162||R3|R3 Medium Density Residential
20130311  |122170||R2|R2 Low Density Residential
20130311  |122191||RE1|RE1 Public Recreation
20130311  |122200||R2|R2 Low Density Residential
20130311  |122210||R2|R2 Low Density Residential
20130311  |122220||R2|R2 Low Density Residential
20130311  |122230||R2|R2 Low Density Residential
20130311  |122240||R2|R2 Low Density Residential
20130311  |122250||R2|R2 Low Density Residential
20130311  |122260||R3|R3 Medium Density Residential
20130311  |122270||R2|R2 Low Density Residential
20130311  |122280||R2|R2 Low Density Residential
20130311  |122300||R2|R2 Low Density Residential
20130311  |122310||R2|R2 Low Density Residential
20130311  |122320||R2|R2 Low Density Residential
20130311  |122330||R2|R2 Low Density Residential
20130311  |122340||R2|R2 Low Density Residential
20130311  |122350||R2|R2 Low Density Residential
20130311  |122360||R2|R2 Low Density Residential
20130311  |122370||R2|R2 Low Density Residential
20130311  |122380||R3|R3 Medium Density Residential
20130311  |122400||R2|R2 Low Density Residential
20130311  |122401||R2|R2 Low Density Residential
20130311  |122410||R2|R2 Low Density Residential
20130311  |122420||R2|R2 Low Density Residential
20130311  |122430||R2|R2 Low Density Residential
20130311  |122440||IN2|IN2 Light Industrial
20130311  |122450||IN2|IN2 Light Industrial
20130311  |122460||IN2|IN2 Light Industrial
20130311  |122470||IN2|IN2 Light Industrial
20130311  |122490||IN2|IN2 Light Industrial
20130311  |122500||R3|R3 Medium Density Residential
20130311  |122511||IN2|IN2 Light Industrial
20130311  |122520||IN2|IN2 Light Industrial
20130311  |122530||IN2|IN2 Light Industrial
20130311  |122540||IN2|IN2 Light Industrial
20130311  |122560||IN2|IN2 Light Industrial
20130311  |122570||IN2|IN2 Light Industrial
20130311  |122580||IN2|IN2 Light Industrial
20130311  |122590||IN2|IN2 Light Industrial
20130311  |122600||IN2|IN2 Light Industrial
20130311  |122610||R2|R2 Low Density Residential
20130311  |122620||R2|R2 Low Density Residential
20130311  |122630||R2|R2 Low Density Residential
20130311  |122650||R2|R2 Low Density Residential
20130311  |122660||R3|R3 Medium Density Residential
20130311  |122670||R2|R2 Low Density Residential
20130311  |122680||R2|R2 Low Density Residential
20130311  |122690||R2|R2 Low Density Residential
20130311  |122700||R2|R2 Low Density Residential
20130311  |122710||R2|R2 Low Density Residential
20130311  |122711||R2|R2 Low Density Residential
20130311  |122712||R2|R2 Low Density Residential
20130311  |122713||R2|R2 Low Density Residential
20130311  |122714||R2|R2 Low Density Residential
20130311  |122721||R2|R2 Low Density Residential
20130311  |122730||R2|R2 Low Density Residential
20130311  |122740||R2|R2 Low Density Residential
20130311  |122760||R2|R2 Low Density Residential
20130311  |122770||R2|R2 Low Density Residential
20130311  |122780||R2|R2 Low Density Residential
20130311  |122790||R2|R2 Low Density Residential
20130311  |122800||R2|R2 Low Density Residential
20130311  |122810||R2|R2 Low Density Residential
20130311  |122820||R3|R3 Medium Density Residential
20130311  |122830||R5|R5 Large Lot Residential
20130311  |122840||R5|R5 Large Lot Residential
20130311  |122850||R5|R5 Large Lot Residential
20130311  |122860||R5|R5 Large Lot Residential
20130311  |122870||R5|R5 Large Lot Residential
20130311  |122880||R5|R5 Large Lot Residential
20130311  |122890||R5|R5 Large Lot Residential
20130311  |122900||R5|R5 Large Lot Residential
20130311  |122910||R5|R5 Large Lot Residential
20130311  |122920||R5|R5 Large Lot Residential
20130311  |122930||R5|R5 Large Lot Residential
20130311  |122940||R5|R5 Large Lot Residential
20130311  |122950||IN2|IN2 Light Industrial
20130311  |122960||IN2|IN2 Light Industrial
20130311  |123010||R2|R2 Low Density Residential
20130311  |123020||R2|R2 Low Density Residential
20130311  |123030||R2|R2 Low Density Residential
20130311  |123040||R2|R2 Low Density Residential
20130311  |123050||R2|R2 Low Density Residential
20130311  |123060||R2|R2 Low Density Residential
20130311  |123070||R2|R2 Low Density Residential
20130311  |123080||R2|R2 Low Density Residential
20130311  |123090||R2|R2 Low Density Residential
20130311  |123100||R2|R2 Low Density Residential
20130311  |123110||R3|R3 Medium Density Residential
20130311  |123120||R2|R2 Low Density Residential
20130311  |123130||R2|R2 Low Density Residential
20130311  |123140||R2|R2 Low Density Residential
20130311  |123150||R2|R2 Low Density Residential
20130311  |123160||R2|R2 Low Density Residential
20130311  |123170||R2|R2 Low Density Residential
20130311  |123180||R2|R2 Low Density Residential
20130311  |123190||R2|R2 Low Density Residential
20130311  |123200||R2|R2 Low Density Residential
20130311  |123210||R2|R2 Low Density Residential
20130311  |123220||R3|R3 Medium Density Residential
20130311  |123230||R2|R2 Low Density Residential
20130311  |123240||R2|R2 Low Density Residential
20130311  |123250||R2|R2 Low Density Residential
20130311  |123261||R2|R2 Low Density Residential
20130311  |123262||R2|R2 Low Density Residential
20130311  |123271||R2|R2 Low Density Residential
20130311  |123272||R2|R2 Low Density Residential
20130311  |123280||R2|R2 Low Density Residential
20130311  |123290||R2|R2 Low Density Residential
20130311  |123300||R2|R2 Low Density Residential
20130311  |123310||R2|R2 Low Density Residential
20130311  |123311||R2|R2 Low Density Residential
20130311  |123320||R2|R2 Low Density Residential
20130311  |123330||IN1|IN1 General Industrial
20130311  |123340||IN1|IN1 General Industrial
20130311  |123350||IN1|IN1 General Industrial
20130311  |123360||R2|R2 Low Density Residential
20130311  |8930||R2|R2 Low Density Residential
20130311  |8940||R2|R2 Low Density Residential
20130311  |8950||R2|R2 Low Density Residential
20130311  |8960||R2|R2 Low Density Residential
20130311  |8970||E3|Zone E3  Environmental Management
20130311  |8980||R2|R2 Low Density Residential
20130311  |9000||R2|R2 Low Density Residential
20130311  |9010||R2|R2 Low Density Residential
20130311  |9020||R2|R2 Low Density Residential
20130311  |9030||R2|R2 Low Density Residential
20130311  |9040||R2|R2 Low Density Residential
20130311  |9050||R2|R2 Low Density Residential
20130311  |9060||R2|R2 Low Density Residential
20130311  |9070||R2|R2 Low Density Residential
20130311  |9080||R2|R2 Low Density Residential
20130311  |9090||E3|Zone E3  Environmental Management
20130311  |9100||R2|R2 Low Density Residential
20130311  |9110||R2|R2 Low Density Residential
20130311  |9130||R2|R2 Low Density Residential
20130311  |9140||R2|R2 Low Density Residential
20130311  |9141||R2|R2 Low Density Residential
20130311  |9150||R2|R2 Low Density Residential
20130311  |9160||R2|R2 Low Density Residential
20130311  |9170||R2|R2 Low Density Residential
20130311  |9190||R2|R2 Low Density Residential
20130311  |9191||R2|R2 Low Density Residential
20130311  |9192||R2|R2 Low Density Residential
20130311  |9193||R2|R2 Low Density Residential
20130311  |9200||R3|R3 Medium Density Residential
20130311  |9210||R3|R3 Medium Density Residential
20130311  |9220||R3|R3 Medium Density Residential
20130311  |9230||R2|R2 Low Density Residential
20130311  |9240||R2|R2 Low Density Residential
20130311  |9250||R2|R2 Low Density Residential
20130311  |9260||R2|R2 Low Density Residential
20130311  |9270||R2|R2 Low Density Residential
20130311  |9280||R2|R2 Low Density Residential
20130311  |9290||R2|R2 Low Density Residential
20130311  |9300||RE1|RE1 Public Recreation
20130311  |9310||R2|R2 Low Density Residential
20130311  |9320||R2|R2 Low Density Residential
20130311  |9330||R2|R2 Low Density Residential
20130311  |9340||R2|R2 Low Density Residential
20130311  |9350||R2|R2 Low Density Residential
20130311  |9360||R2|R2 Low Density Residential
20130311  |9370||R2|R2 Low Density Residential
20130311  |9380||R2|R2 Low Density Residential
20130311  |9390||R2|R2 Low Density Residential
20130311  |9400||R2|R2 Low Density Residential
20130311  |9410||R2|R2 Low Density Residential
20130311  |9420||R2|R2 Low Density Residential
20130311  |9430||R2|R2 Low Density Residential
20130311  |9440||R2|R2 Low Density Residential
20130311  |9450||RU4|RU4 Primary Production Small Holdings
20130311  |9460||RU4|RU4 Primary Production Small Holdings
20130311  |9470||RU4|RU4 Primary Production Small Holdings
20130311  |9480||RU4|RU4 Primary Production Small Holdings
20130311  |9490||RU4|RU4 Primary Production Small Holdings
20130311  |9500||RU4|RU4 Primary Production Small Holdings
20130311  |9520||B2|B2 Local Centre
20130311  |9540||B2|B2 Local Centre
20130311  |9550||B2|B2 Local Centre
20130311  |9551||B2|B2 Local Centre
20130311  |9554||B2|B2 Local Centre
20130311  |9555||B2|B2 Local Centre
20130311  |9560||B2|B2 Local Centre
20130311  |9570||B2|B2 Local Centre
20130311  |9571||B2|B2 Local Centre
20130311  |9572||B2|B2 Local Centre
20130311  |9580||B2|B2 Local Centre
20130311  |9590||B2|B2 Local Centre
20130311  |9591||B2|B2 Local Centre
20130311  |9600||B2|B2 Local Centre
20130311  |9610||B2|B2 Local Centre
20130311  |9630||E3|Zone E3  Environmental Management
20130311  |9641||B2|B2 Local Centre
20130311  |9642||B2        |B2 Local Centre
20130311  |9650||B2|B2 Local Centre
20130311  |9670||B2|B2 Local Centre
20130311  |9720||B4|B4 Mixed Use
20130311  |9730||B4|B4 Mixed Use
20130311  |9750||SP2|SP2 Infrastructure
20130311  |9760||E3|Zone E3  Environmental Management
20130311  |9770||B2|B2 Local Centre
20130311  |9800||B2|B2 Local Centre
20130311  |9810||B2|B2 Local Centre
20130311  |9820||B2|B2 Local Centre
20130311  |9830||B2|B2 Local Centre
20130311  |9840||R2|R2 Low Density Residential
20130311  |9841||R2|R2 Low Density Residential
20130311  |9850||R2|R2 Low Density Residential
20130311  |9870||R2|R2 Low Density Residential
20130311  |9871||R2|R2 Low Density Residential
20130311  |9890||R2|R2 Low Density Residential
20130311  |9900||R2|R2 Low Density Residential
20130311  |9901||R2|R2 Low Density Residential
20130311  |9902||R2|R2 Low Density Residential
